EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
867580,ALAMEDA CO.,PIEDMONT,01/16/2020,1348,Hail,0.13, ,0,0,0,0,CA,PST-8, ,144485,C,1,MTR,0,0,Trained Spotter, , , ,2,N,2,N,PIEDMONT,01/16/2020,1353,37.849,-122.23,37.849,-122.23,"Rice sized hail reported by spotter.","A potent cold front swept through the region on January 16th bringing widespread rain, gusty winds, low elevation snow, and thunderstorms. This system brought widespread roadway flooding, downed trees, small hail, and snow as low as 2400 ft in elevation. Numerous flights were delayed or canceled at SFO due to the weather.",98
876363,ALAMEDA CO.,PLEASANTON,03/17/2020,1430,Hail,0.25, ,0,0,0,0,CA,PST-8, ,145892,C,1,MTR,0,0,Newspaper, , , ,0,N,0,N,PLEASANTON,03/17/2020,1440,37.67,-121.88,37.67,-121.88,"Thunderstorm cell moved over the East Bay in the afternoon producing small hail over Livermore and Pleasanton.","A slow moving upper low brought several days of showers across the Greater Bay Area. The system was very slow to exit the region, with lingering instability over the southern portion of the area generating multiple convective cells that produced small hail.",99
891994,EAST BAY INTERIOR VALLEYS (ZONE), ,06/06/2020,1600,Wildfire, , ,0,0,0,0,CA,PST-8, ,148121,Z,510,MTR,0,0,Broadcast Media, , , , , , , , ,06/07/2020,0, , , , ,"The Willow Fire broke out in Contra Costa County late Saturday afternoon. Like the other wildfires that day, this one was aided in spread by gusty winds https://www.mercurynews.com/2020/06/06/map-seven-fires-amid-high-winds-in-the-bay-area/. Exact end time uncertain.","An upper low along with a second shortwave trough moved through the region the first weekend of June. A strong onshore pressure gradient brought gusty winds to much of the area. Observations showed gusts of 40 to 60 mph throughout the Bay Area and Central Coast. These winds fueled multiple grass and vegetation fires throughout the area, some of which prompted evacuations.",100
905852,EAST BAY HILLS AND THE DIABLO RANGE (ZONE), ,07/04/2020,1228,Wildfire, , ,0,0,0,0,CA,PST-8, ,150226,Z,511,MTR,0,0,Fire Department/Rescue, , , , , , , , ,07/05/2020,1930, , , , ,"The Sheridan Fire broke out in dry brush in the hills of Alameda County. Breezy winds initially fueled the spread of the fire before it was contained https://www.fire.ca.gov/incidents/2020/7/4/sheridan-fire/.","A ridge of high pressure over the desert southwest brought warm and dry conditions across the Central Coast and Bay Area around the Fourth of July. A handful of wildfires that broke out that weekend were aided by breezy onshore winds towards the end of the weekend and into the start of the following week. Some of the fires prompted the issuance of evacuations across the region.",101
906066,EAST BAY HILLS AND THE DIABLO RANGE (ZONE), ,07/04/2020,2200,Wildfire, , ,0,0,0,0,CA,PST-8, ,150226,Z,511,MTR,0,0,Fire Department/Rescue, , , , , , , , ,07/06/2020,1820, , , , ,"The Park Fire broke out over Fourth of July weekend east of Morgan Hill prompting evacuations https://www.fire.ca.gov/incidents/2020/7/5/park-fire/.","A ridge of high pressure over the desert southwest brought warm and dry conditions across the Central Coast and Bay Area around the Fourth of July. A handful of wildfires that broke out that weekend were aided by breezy onshore winds towards the end of the weekend and into the start of the following week. Some of the fires prompted the issuance of evacuations across the region.",102
906079,EAST BAY INTERIOR VALLEYS (ZONE), ,07/06/2020,1300,Wildfire, , ,0,0,0,0,CA,PST-8, ,150226,Z,510,MTR,0,0,Fire Department/Rescue, , , , , , , , ,07/08/2020,1200, , , , ,"The California Fire started in Contra Costa County near I-80. Part of Cummings Skyway near where the fire was burning was closed https://www.fire.ca.gov/incidents/2020/7/6/california-fire/. End time is approximate.","A ridge of high pressure over the desert southwest brought warm and dry conditions across the Central Coast and Bay Area around the Fourth of July. A handful of wildfires that broke out that weekend were aided by breezy onshore winds towards the end of the weekend and into the start of the following week. Some of the fires prompted the issuance of evacuations across the region.",103
906087,EAST BAY INTERIOR VALLEYS (ZONE), ,07/20/2020,1315,Wildfire, , ,0,0,0,0,CA,PST-8, ,150285,Z,510,MTR,0,0,Fire Department/Rescue, , , , , , , , ,07/20/2020,1830, , , , ,"The Holland Fire broke out northeast of Brentwood on the 20th prompting evacuations around the area https://www.fire.ca.gov/incidents/2020/7/20/holland-fire/. No structures were ultimately destroyed https://www.eastbaytimes.com/2020/07/20/firefighters-battle-east-contra-costa-grass-fire/.","The Holland Fire broke out northeast of Brentwood in late July. The vegetation fire was fueled by breezy winds that afternoon and prompted evacuations near the Brentwood Marina.",104
912918,SAN FRANCISCO BAY SHORELINE (ZONE), ,08/14/2020,1600,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,150658,Z,508,MTR,0,0,Broadcast Media, , , , , , , , ,08/14/2020,1800, , , , ,"Heat wave prompts rolling blackouts across the Bay Area https://abc7news.com/bay-area-heat-wave-rolling-blackouts-california-power-outage-san-francisco/6372015/. Timing estimated.","A prolonged and oppressive heat wave swept the Central Coast and Bay Area for almost a week from August 14th to August 19th with widespread record breaking temperatures observed across the region. This was caused by a strong high pressure system over the Desert Southwest that expanded westward into California. This dome of heat brought hot temperatures to the area for several days. Multiple days of triple digit afternoon highs were recorded inland with some coastal locations even reaching the mid 90s. Several days of hot and dry weather further dried fuels over the area increasing fire danger. During this event, a surge of monsoonal and tropical moisture from a former Tropical Storm advected northward with sufficient instability to generate multiple high based and dry thunderstorms that produced several thousand lightning strikes over the Greater Bay Area. Many locations saw wind gusts of 40-50 mph with isolated areas seeing gusts of 60-75 mph. This prompted the San Francisco Bay Area forecast office to issue a rare severe thunderstorm warning. These lightning strikes in combination with gusty and erratic outflow winds sparked hundreds of wildfires across the state of California. Several smaller fires combined to form complexes some of which are now among the largest wildfires in state history. Most of which were still actively burning at the end of August. Hundreds of thousands of acres have been burned with several hundred structures destroyed as well as a handful of deaths and injuries. Tens of thousands of residents were also forced to evacuate. Additionally, all of these wildfires burning simultaneously across the state gave the Bay Area the worst air quality in the world at one point.",105
912890,EAST BAY HILLS AND THE DIABLO RANGE (ZONE), ,08/16/2020,400,Wildfire, , ,0,6,0,0,CA,PST-8, ,150658,Z,511,MTR,0,0,Fire Department/Rescue, , , , , , , , ,08/31/2020,2359, , , , ,"After multiple lightning strikes across the region and breezy erratic winds, approximately 20 separate fires broke out across counties (Santa Clara, Alameda, Contra Costa, San Joaquin, and Stanislaus) the morning of August 16th. These fires were later re-named the SCU Lightning Complex Fires https://www.fire.ca.gov/incidents/2020/8/18/scu-lightning-complex/. This complex became one of the top 5 largest fires in California State history prompting numerous evacuations, destroying nearly 400,000 acres and destroying over 200 structures. These fires resulted in 6 injuries (Civilian and Fire Personnel). The fires came dangerously close to the historic Lick Observatory on Mount Hamilton https://arstechnica.com/science/2020/08/a-california-wildfire-nearly-destroyed-the-historic-lick-observatory/. The fire was still burning at the end of August.","A prolonged and oppressive heat wave swept the Central Coast and Bay Area for almost a week from August 14th to August 19th with widespread record breaking temperatures observed across the region. This was caused by a strong high pressure system over the Desert Southwest that expanded westward into California. This dome of heat brought hot temperatures to the area for several days. Multiple days of triple digit afternoon highs were recorded inland with some coastal locations even reaching the mid 90s. Several days of hot and dry weather further dried fuels over the area increasing fire danger. During this event, a surge of monsoonal and tropical moisture from a former Tropical Storm advected northward with sufficient instability to generate multiple high based and dry thunderstorms that produced several thousand lightning strikes over the Greater Bay Area. Many locations saw wind gusts of 40-50 mph with isolated areas seeing gusts of 60-75 mph. This prompted the San Francisco Bay Area forecast office to issue a rare severe thunderstorm warning. These lightning strikes in combination with gusty and erratic outflow winds sparked hundreds of wildfires across the state of California. Several smaller fires combined to form complexes some of which are now among the largest wildfires in state history. Most of which were still actively burning at the end of August. Hundreds of thousands of acres have been burned with several hundred structures destroyed as well as a handful of deaths and injuries. Tens of thousands of residents were also forced to evacuate. Additionally, all of these wildfires burning simultaneously across the state gave the Bay Area the worst air quality in the world at one point.",106
918123,EAST BAY HILLS AND THE DIABLO RANGE (ZONE), ,09/01/2020,0,Wildfire, , ,0,0,0,0,CA,PST-8, ,152435,Z,511,MTR,0,0,Fire Department/Rescue, , , , , , , , ,09/30/2020,2359, , , , ,"The SCU Lightning Complex fires continued to burn through September before full containment was reached on the morning of October 1st. The SCU fires became the third largest wildfire in California state history. A total of 396,624 acres burned, 26 structures damaged and 222 were destroyed, and 6 people were injured by the fire that spanned 5 counties https://www.fire.ca.gov/incidents/2020/8/18/scu-lightning-complex/.","Continued periods of gusty offshore winds, dry conditions, and hot to record breaking temperatures allowed the August lightning fires to burn throughout the month of September. Persistent dry conditions across the hills and above normal temperatures made fire fighting efforts difficult with relatively poor humidity recoveries for much of the month.",107
918116,SAN FRANCISCO BAY SHORELINE (ZONE), ,09/07/2020,1300,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,152292,Z,508,MTR,0,0,Official NWS Observations, , , , , , , , ,09/08/2020,0, , , , ,"The city of Richmond tied its all time record high temperature at 107 degrees.","A large area of high pressure over the west brought excessive heat and dry conditions to the region. Numerous record high temperatures were broken with 13 broken records on Sunday the 6th alone including records set that weekend for the month of September. Temperatures over the long weekend breached 110 degrees across the interior with 90s along the coast to start the weekend and even reaching 100 degrees in San Francisco on Sunday. Once the ridge began to break down towards the end of the weekend, offshore winds increased flaring up some of the wildfires that were ignited during August's lightning storm. These winds also enabled smoke from various wildfires across the state to blanket much of the Bay Area. The skies were tinted orange and red with ash accumulating for many locations.",108
944090,EAST BAY INTERIOR VALLEYS (ZONE), ,01/26/2021,400,Frost/Freeze, , ,0,0,0,0,CA,PST-8, ,156359,Z,510,MTR,0,0,Mesonet, , , , , , , , ,01/26/2021,800, , , , ,"San Ramon CARB station reported temperatures between 26 and 28 degrees.","A quick moving cold front swept through the region into the morning of the 25th bringing gusty northwest winds to coastal areas. Gusts of 40-50 mph were observed along the coast. This system also brought showers and lowering snow levels. In the wake of the front on the 25th as winds calmed and colder air settled in, overnight temperatures dropped in the valleys into the mid to upper 20s.",109
944089,EAST BAY INTERIOR VALLEYS (ZONE), ,01/26/2021,530,Frost/Freeze, , ,0,0,0,0,CA,PST-8, ,156359,Z,510,MTR,0,0,RAWS, , , , , , , , ,01/26/2021,730, , , , ,"Livermore Fire Department reported 28 degree temperatures.","A quick moving cold front swept through the region into the morning of the 25th bringing gusty northwest winds to coastal areas. Gusts of 40-50 mph were observed along the coast. This system also brought showers and lowering snow levels. In the wake of the front on the 25th as winds calmed and colder air settled in, overnight temperatures dropped in the valleys into the mid to upper 20s.",110
947502,ALAMEDA CO.,PLEASANTON,03/15/2021,1500,Hail,0.25, ,0,0,0,0,CA,PST-8, ,156791,C,1,MTR,0,0,Trained Spotter, , , ,0,N,0,N,PLEASANTON,03/15/2021,1515,37.67,-121.88,37.67,-121.88,"Spotter reported pea sized hail in north Pleasanton.","A potent cold front swept through the region bringing showers, small hail, lowering snow levels, and gusty winds along the coast. Observations recorded winds along the coast around 30-45 mph and up to 50 mph in the coastal mountains. Cameras also showed a dusting of snow over some area peaks as snow levels dropped.",111
961455,EAST BAY INTERIOR VALLEYS (ZONE), ,06/17/2021,1500,Heat, , ,0,0,0,0,CA,PST-8, ,158996,Z,510,MTR,0,0,Official NWS Observations, , , , , , , , ,06/17/2021,1600, , , , ,"Livermore station broke a daily record at 107 degrees previously 104 in 1961.","Strong high pressure over the Four Corners brought a hot and dry air mass to the Central Coast and Bay Area in mid June. Hot daytime temperatures for multiple days in the triple digits resulted in record breaking heat for the interior portion of the region. Higher elevation areas reported daytime highs in the 100s with overnight lows in the 70s and 80s. Several sites broke daily record highs on June 17th. The heat lasted into the start of that coming weekend and resulted in one fatality in San Jose. Additionally, persistent hot/dry conditions along with near record dry fuels allowed for the development of the Willow Fire in Monterey County.",112
966983,EAST BAY INTERIOR VALLEYS (ZONE), ,07/10/2021,1055,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,159953,Z,510,MTR,0,0,ASOS, , , , , , , , ,07/10/2021,2355, , , , ,"Byron ASOS reached a daytime high of 113 degrees F and remained in the 100s until 8 pm PDT. Temperatures were still in the 80s by midnight.","Strong high pressure building over the region in early to mid July brought warm to hot temperatures across the interior. Daytime highs rose into the 100s with locations across the East Bay up to 110 degrees between July 9th and 11th. Overnight lows remained warm, particularly across higher elevations where temperatures were still in the 70s and 80s in the early mornings. Additionally, prolonged dry conditions resulted in near record dry fuels for July. This along with breezy afternoon winds prompted the Diablo Fire in Contra Costa County.",113
966985,EAST BAY INTERIOR VALLEYS (ZONE), ,07/11/2021,822,Wildfire, , ,0,0,0,0,CA,PST-8, ,159953,Z,510,MTR,0,0,Fire Department/Rescue, , , , , , , , ,07/11/2021,1522, , , , ,"The Diablo Fire broke out in the morning on the 11th south of Byron. Breezy afternoon winds contributed to the growth of the fire. The fire was contained later that evening https://abc7news.com/byron-fire-contra-costa-county-grass-wildfire/10879543/.","Strong high pressure building over the region in early to mid July brought warm to hot temperatures across the interior. Daytime highs rose into the 100s with locations across the East Bay up to 110 degrees between July 9th and 11th. Overnight lows remained warm, particularly across higher elevations where temperatures were still in the 70s and 80s in the early mornings. Additionally, prolonged dry conditions resulted in near record dry fuels for July. This along with breezy afternoon winds prompted the Diablo Fire in Contra Costa County.",114
966975,EAST BAY HILLS AND THE DIABLO RANGE (ZONE), ,07/11/2021,950,Excessive Heat, , ,0,0,0,0,CA,PST-8, ,159953,Z,511,MTR,0,0,Mesonet, , , , , , , , ,07/11/2021,2100, , , , ,"Mesonet (PG&E) station at San Jose Mines Rd had a high temperature of 104 degrees and remained in the 80s and 90s late into the night.","Strong high pressure building over the region in early to mid July brought warm to hot temperatures across the interior. Daytime highs rose into the 100s with locations across the East Bay up to 110 degrees between July 9th and 11th. Overnight lows remained warm, particularly across higher elevations where temperatures were still in the 70s and 80s in the early mornings. Additionally, prolonged dry conditions resulted in near record dry fuels for July. This along with breezy afternoon winds prompted the Diablo Fire in Contra Costa County.",115
1029559,EAST BAY INTERIOR VALLEYS (ZONE), ,05/20/2022,1100,Wildfire, , ,0,0,0,0,CA,PST-8, ,169921,Z,510,MTR,0,0,Broadcast Media, , , , , , , , ,05/20/2022,1240, , , , ,"A vegetation fire at Highway 4 near Willow Pass Road in the City of Concord broke out just after 12:00 pm. Contra Costa County Fire responded when smoke was spotted. Strong winds quickly spread this fire to approximately 20 acres, before it was contained. No damage to structures or persons was reported, but three businesses in the area were briefly evacuated. https://eastcountytoday.net/contra-costa-county-firefighters-battling-vegetation-fire-along-willow-pass/.","An inside slider type low pressure system moving through the Great Basin brought gusty northerly winds up to 50 mph in the hills and very low relative humidity to interior parts of the SF Bay Area Thursday night into Friday afternoon. This combination of gusty winds and dry air led to near critical fire weather conditions in parts of the interior. A Wind Advisory was issued for this time frame for the interior North Bay Mountains, East Bay Hills and East Bay Interior Valleys. Report of a small brush fire was received during this event.",116
1043003,EAST BAY INTERIOR VALLEYS (ZONE), ,06/10/2022,1500,Heat, , ,0,0,0,0,CA,PST-8, ,170712,Z,510,MTR,0,0,ASOS, , , , , , , , ,06/11/2022,800, , , , ,"Concord and Livermore airports reached a high of 100 degrees on June 10. The minimum temperature on June 11 was 70 degrees at Concord.","A 590 DAM ridge at 500 mb built over CA Thursday June 9 into Friday June 10, leading to rapid warming of the airmass and daytime surface temperatures reaching into the 90s to over 100 degrees over a large swath of the state away from the coast. A heat advisory was issued covering interior portions (mountains and valleys) of the SF Bay Area and Central Coast for June 10 from 11 AM until 10 PM.",117
1043068,SAN FRANCISCO BAY SHORELINE (ZONE), ,06/21/2022,1500,Heat, , ,0,0,0,0,CA,PST-8, ,171828,Z,508,MTR,0,0,COOP Observer, , , , , , , , ,06/21/2022,1600, , , , ,"Downtown Oakland reached a high temperature of 98 degrees, tying its daily record from 1981.","A strong ridge of high pressure developed over the area along with light offshore flow, allowing temperatures to soar into the 90s to low 100s for all areas, except parts of the immediate coastline. A head advisory was issued for all but coastal zones from late morning through the evening of June 21.",118
1043065,SAN FRANCISCO BAY SHORELINE (ZONE), ,06/21/2022,1500,Heat, , ,0,0,0,0,CA,PST-8, ,171828,Z,508,MTR,0,0,ASOS, , , , , , , , ,06/21/2022,1600, , , , ,"SFO airport had a max temperature of 98 degrees, breaking the daily record of 94 deg set in 1974. Oakland Airport reached 99 degrees. Most of the Bay Shoreline reached the mid to upper 90s.","A strong ridge of high pressure developed over the area along with light offshore flow, allowing temperatures to soar into the 90s to low 100s for all areas, except parts of the immediate coastline. A head advisory was issued for all but coastal zones from late morning through the evening of June 21.",119
1043093,EAST BAY INTERIOR VALLEYS (ZONE), ,06/21/2022,1500,Heat, , ,0,0,0,0,CA,PST-8, ,171828,Z,510,MTR,0,0,ASOS, , , , , , , , ,06/21/2022,1600, , , , ,"Concord and Livermore airports reached a high of 102 degrees. Other cities in the zone reached the upper 90s to low 100s.","A strong ridge of high pressure developed over the area along with light offshore flow, allowing temperatures to soar into the 90s to low 100s for all areas, except parts of the immediate coastline. A head advisory was issued for all but coastal zones from late morning through the evening of June 21.",120
1043266,EAST BAY INTERIOR VALLEYS (ZONE), ,08/16/2022,1500,Heat, , ,0,0,0,0,CA,PST-8, ,171838,Z,510,MTR,0,0,COOP Observer, , , , , , , , ,08/16/2022,1600, , , , ,"Livermore Coop site reached a daily max record of 107 degrees, besting the previous record of 105 deg set in 1951. Other cities in the zone reached the low to mid 100s.","A strong ridge of high pressure expanded westward over California, bringing unseasonably hot temperatures to interior areas. Temperatures peaked in the 100s up to 110 deg on August 16. A heat advisory was issued for the late morning through evening hours covering all interior mountain zones, the southern Salinas Valley, and the East Bay interior valleys.",121
